club_id,club_name,crest_url,delegacion,comarca,cif,registered_address,registered_locality,registered_province,registered_postal_code,correspondence_address,correspondence_locality,correspondence_province,correspondence_postal_code,correspondence_titular,correspondence_tratamiento,correspondence_email,portal_web,twitter,facebook,linkedin,instagram,telefonos,fax,fecha_fundacion,presidente,source_url,scraped_at
17145116,CDE NUEVO VILLANUEVA DEL PARDILLO,/pnfg/pimg/Clubes/00100_0012183465_ESCUDO_CDE.jpeg,DELEGACIÓN DE GALAPAGAR,,G13833777,"C/ Real, 5 Local",Villanueva del Pardillo,Madrid,28229,CALLE REAL 5 LOCAL,Villanueva del Pardillo,Madrid,28229,,,cdevvadelpardillo@gmail.com,www.villanuevadelpardillo.club,@cdevvadelpardi,,,cde.vvadelpardillo,626458813 - 680612955,,,ENRIQUE ROPERO ALVAREZ,https://www.rffm.es/fichaclub/17145116,2026-08-19T06:46:22.005333+00:00
17152611,CDE DS TRIVAL VALDERAS (BAJA TEMP 2026-2027 NO PARTICIPA),,DELEGACIÓN DE ALCORCÓN,,G70681788,"Avda. de los Castillos, s/n",Alcorcón,Madrid,28925,C/ Don Quijote 11,Carabaña,Madrid,28560,Jorge Murga Álvarez,D.,,,,,,,677631610 - 617510359,,,JORGE MURGA ALVAREZ,https://www.rffm.es/fichaclub/17152611,2026-08-19T06:46:22.266607+00:00
17162643,UNION DEPORTIVA JUVENTUD,/pnfg/pimg/Clubes/00100_0011593619_Escudo_UDJ.jpg,DELEGACIÓN DE ALCORCÓN,,G56278906,"Paseo de los Melancólicos,11 3º",Madrid,Madrid,28005,"C/ Parque Bujaruelo, 43. 2C",Alcorcón,Madrid,28924,Ángel Custodio Llance Blanco,D.,direccion@udjuventud.com,https://udjuventud.com/,,https://www.facebook.com/union.deportiva.juventud/,,@union_deportiva_juventud,626332381 - 679981530,,,ÁNGEL CUSTODIO LLANCE BLANCO,https://www.rffm.es/fichaclub/17162643,2026-08-19T06:46:22.270951+00:00
17163117,A.D. JOIGNY,,DELEGACIÓN COTORRUELO,,V80612849,"Santa magdalena sofía, 12",Madrid,Madrid,28036,"Santa magdalena sofía, 12",Madrid,Madrid,28036,,,,,,,,,917672790,,,CAROLINA GONZALO IRIGOYEN,https://www.rffm.es/fichaclub/17163117,2026-08-19T06:46:22.454267+00:00
17152616,CLUB DE FUTBOL GETAFE FÉMINAS,/pnfg/pimg/Clubes/00100_0012153752_escudo.jpeg,DELEGACIÓN DE GETAFE,,G13991104,"C/ Madrid, 97",Getafe,Madrid,28902,"C/ Madrid, 97",Getafe,Madrid,28902,DAVID GONZALEZ HEREDIA,D.,direccion@getafefem.com,www.getafefem.com,,,,,603598232,,,DAVID GONZALEZ HEREDIA,https://www.rffm.es/fichaclub/17152616,2026-08-19T06:46:22.499085+00:00
17203472,SAD RACING CIUDAD DE MADRID,/pnfg/pimg/Clubes/00100_0012145383_PHOTO_2026_05_09_11_52_05.jpg,DELEGACIÓN COTORRUELO,,B10896280,"C/ Antonio Acuña, 3 3º Dcha",Madrid,Madrid,28009,Calle General Alvarez Castro 39 1º DRCHA,Madrid,Madrid,28010,,Sr.,info@racingmadrid.com,,,,,,,,,KULWANT SINGH NIJJAR,https://www.rffm.es/fichaclub/17203472,2026-08-19T06:46:23.220817+00:00
1749,A.D. LA CABRERA,/pnfg/pimg/Clubes/00100_0012062438_Logotipo_AD_La_Cabrera.png,SUBDELEGACIÓN DE SAN AGUSTÍN DEL GUADALIX,,G80023344,"LOS DEPORTES, 2",Cabrera (La),Madrid,28751,"Calle de los Deportes, 2",Cabrera (La),Madrid,28751,AGRUPACION DEPORTIVA LA CABRERA,,agrupaciondeportivalacabrera@gmail.com,,https://x.com/adlacabrera,https://www.facebook.com/EscueladeFutbolLaCabrera/,,https://www.instagram.com/adlacabrera/,630925974,,,BIENVENIDO LOECHES CORTES,https://www.rffm.es/fichaclub/1749,2026-08-19T06:46:23.474245+00:00
17230692,CDE VILLA LOECHES F.C. (BAJA TEMP. 2025-2026),/pnfg/pimg/Clubes/00100_0011761219_Escudo_sin_fondo_1.jpg,DELEGACIÓN DE ARGANDA,,G86684545,"Gloria Fuertes, 110",Loeches,Madrid,28890,"Salvador Dalí, 9",Loeches,Madrid,28890,,,elvillaloeches@gmail.com,https://villa-loeches.webnode.es/,,El Villa Loeches,,@villaloechesfc,621313974 - 657267333 - 690211536&nbsp;-&nbsp;&nbsp;690352313,,,SILVIA GONZALEZ BUSTAMANTE,https://www.rffm.es/fichaclub/17230692,2026-08-19T06:46:23.476386+00:00
1727,ESCUELAS DEPORTIVAS DE PINTO,/pnfg/pimg/Clubes/00100_0010912048_LOGO.jpg,DELEGACIÓN DE PINTO,,G79964276,"c/ Nicaragua, 11 3ºD",Pinto,Madrid,28320,"NICARAGUA, 11 3ºD",Pinto,Madrid,28320,,,escuelasdeportivasdepinto@hotmail.com,https://escuelasdeportivaspinto.com/,,,,,678935897 - 635198849 - 600280707,,,VICTORIA CABELLO PEÑA,https://www.rffm.es/fichaclub/1727,2026-08-19T06:46:23.496003+00:00
1756,FEPE GETAFE III,/pnfg/pimg/Clubes/00100_0010884819_escudo_definitivo_fepe_escudo_21_JULIO.jpg,DELEGACIÓN DE GETAFE,,G79971982,"AVDA. TERESA DE CALCUTA, 4",Getafe,Madrid,28903,"C/ ROSA DE LUXEMBURGO, 11, LOCAL 1",Getafe,Madrid,28903,CARLOS PERO PRIETO,D.,fepegeiii@gmail.com,www.fepegetafe3.com,@Fepe_Getafe3,,,fepegetafe3_oficial,676764724 - 633557775,,,CARLOS PERO PRIETO,https://www.rffm.es/fichaclub/1756,2026-08-19T06:46:23.855193+00:00
1743,A.D. CHORRILLO DISTRITO VIII,/pnfg/pimg/Clubes/00100_0012078668_AD_CHORRILLO_escudo_2024_page_0001.jpg,DELEGACIÓN DE ALCALÁ DE HENARES,,G81122012,"CAMPO REAL, S/N (CASA DEL DEPORTE)",Alcalá De Henares,Madrid,28806,"C/ DULCE MARIA LOYNAZ, 3-LOCAL",Alcalá De Henares,Madrid,28806,,,info@rayoensanche.com,,,,,,661456158,,,ANDRES PIZARRO RIVAS,https://www.rffm.es/fichaclub/1743,2026-08-19T06:46:24.098496+00:00
17824633,COLMENAREJO FUTBOL SALA (FS),/pnfg/pimg/Clubes/00100_0012177687_colme_ok.png,DELEGACIÓN DE GALAPAGAR,,G87039459,"C/ CAÑADA REAL, 37 - BL 20 - 1ºD",Colmenarejo,Madrid,28270,"C/ CARDILLO, 6",Colmenarejo,Madrid,28270,CARLOS FERNANDEZ ESTEBANEZ,D.,colmefsf@gmail.com,,,,,@colmefutsal,606728258,,,CARLOS FERNANDEZ ESTEBANEZ,https://www.rffm.es/fichaclub/17824633,2026-08-19T06:46:24.193176+00:00
17826726,CLUB DEPORTIVO HELICON (FS),/pnfg/pimg/Clubes/00100_0012156601_LOGO_1_CENTRO_DEPORTIVO_2015.png,DELEGACIÓN DE PINTO,,F83413625,"MARIA CURIE, 19-21",Valdemoro,Madrid,28342,"MARIA CURIE, 19-21",Valdemoro,Madrid,28342,ALEJANDRO CANOREA GARCÍA,D.,escuelafutbol@colegiohelicon.com,,,,,cd_helicon_futbolsala,653018080,,,**EMILIO FERNANDEZ PARRA,https://www.rffm.es/fichaclub/17826726,2026-08-19T06:46:24.780054+00:00
17826891,E.F.S. GRIÑON (FS),/pnfg/pimg/Clubes/00100_0012156598_gri_on.png,DELEGACIÓN DE FUENLABRADA,,G87085841,"C/ BATRES, 3",Serranillos Del Valle,Madrid,28979,CALLE MIGUEL HERNANDEZ s/n,Griñón,Madrid,28971,Cristina Hernández Garcia,D.,Efutsala@gmail.com,,,,,Fútbol sala Griñón,655799390 - 676223908,,,CRISTINA HERNANDEZ GARCIA,https://www.rffm.es/fichaclub/17826891,2026-08-19T06:46:24.784887+00:00
17859865,ENTIDAD DEPORTIVA ROZAS DE PUERTO REAL (FS),/pnfg/pimg/Clubes/00100_0012159053_ChatGPT_Image_3_jun_2026__12_22_10.png,SUBDELEGACIÓN DE NAVAS DEL REY,,G87363354,"CTRA. DE NAVALCARNERO, S/N.",Rozas De Puerto Real,Madrid,28649,"CTRA. Navalcarnero, S/N",Rozas De Puerto Real,Madrid,28649,Diego Montero Larios,D.,edrozasdepuertoreal@gmail.com,,,,,rozasdepuertorealfs,659131388,,,DIEGO MONTERO LARIOS,https://www.rffm.es/fichaclub/17859865,2026-08-19T06:46:25.451278+00:00
17860769,C.D.E. INTERSALA MOSTOLES (FS),/pnfg/pimg/Clubes/00100_0012155588_ESCUDO_INTERSALA_NEW.png,DELEGACIÓN DE ALCORCÓN,,G87262440,"C/ DESARROLLO, 52",Móstoles,Madrid,28938,"C/ HIADES, 2 - 4ºC",Móstoles,Madrid,28938,OMAR GOMEZ GONZALEZ,D.,intersala_mostoles@hotmail.com,,intersala_mosto,,,intersala_mostoles,665570760 - 653840273,,,OMAR GOMEZ GONZALEZ,https://www.rffm.es/fichaclub/17860769,2026-08-19T06:46:25.707116+00:00
17860824,C.D.E. ESTUDIANTES TIRSO DE MOLINA ( BAJA TEMP 2025-2026),/pnfg/pimg/Clubes/00100_0000003689_tirso_de_molina.jpg,DELEGACIÓN VALDEBERNARDO,,G87269742,"C/ TOLEDO, 122",Madrid,Madrid,28005,"C/ ARGANZUELA, 10",Madrid,Madrid,28005,JUAN CARLOS BOHOYO PEREZ,D.,jcbohoyo@gmail.com,,,,,,662125189,,,,https://www.rffm.es/fichaclub/17860824,2026-08-19T06:46:25.738438+00:00
17891946,COLEGIO ABACO (FS),/pnfg/pimg/Clubes/00100_0011743910_Escudo___baco_FS.jpg,DELEGACIÓN COTORRUELO,,B85372993,"AV. DE LA PESETA, 8",Madrid,Madrid,28054,"AVENIDA DE LA PESETA,8",Madrid,Madrid,28054,DAVID MORÁN TORRIJOS,D.,futbol@colegio-abaco.com,,,,,,669237878,,,JAVIER APARISI SIMON,https://www.rffm.es/fichaclub/17891946,2026-08-19T06:46:26.263654+00:00
17892697,C.D.E. PINAR DE SAN JOSE (FS),/pnfg/pimg/Clubes/00100_0012191063_Escudo_pinar_24_25.png,DELEGACIÓN DE ALCORCÓN,,G86517018,"AV. DE LISBOA, 14 - 3B",Alcorcón,Madrid,28924,"SAUCES, 4",Alcorcón,Madrid,28922,Roberto Clerigo,D.,presidente@pinaralcorcon.com,www.pinaralcorcon.com,,,,,657909381 - 677320896,,,ROBERTO CLÉRIGO GARCÍA-ANTÓN,https://www.rffm.es/fichaclub/17892697,2026-08-19T06:46:26.945746+00:00
17892717,AGRUPACION PADRE MANYANET (FS),/pnfg/pimg/Clubes/00100_0000004245_escudo_manyanet.jpg,DELEGACIÓN DE ALCOBENDAS,,G80577604,"CTRA. DEL GOLOSO, KM 3.780",Alcobendas,Madrid,28100,"CTRA. DEL GOLOSO, KM 3.780",Alcobendas,Madrid,28100,AGRUPACION PADRE MANYANET,,adeportiva@alcobendas.manyanet.org,,,,,,696259361 - 916624620,,,LUIS CORBACHO OLTRA,https://www.rffm.es/fichaclub/17892717,2026-08-19T06:46:26.998409+00:00
17894796,A.D. ESTRECHO TETUAN (FS),/pnfg/pimg/Clubes/00100_0012156627_v2_escudo_ADE_positivo.png,DELEGACIÓN COTORRUELO,,G80019698,"C/ FRANCOS RODRIGUEZ, 5",Madrid,Madrid,28039,"C/ FRANCOS RODRIGUEZ, 5",Madrid,Madrid,28039,ANTONIO BLANCO ATIENZA,D.,ade@salesianosestrecho.es,,,,,,657679422 - 914500000,,,***ANTONIO BLANCO ATIENZA,https://www.rffm.es/fichaclub/17894796,2026-08-19T06:46:27.305076+00:00
17892737,C.D.E. ALCOBENDAS FUTSAL (FS),/pnfg/pimg/Clubes/00100_0000009981_BlancoAlcobendasFutsal3.png,DELEGACIÓN DE ALCOBENDAS,,G86018298,"C/ RUPERTO CHAPÍ, 4",Alcobendas,Madrid,28100,"C/ RUPERTO CHAPÍ, 4",Alcobendas,Madrid,28100,MANUEL VAZQUEZ PALOMO,D.,academia@alcobendasfutsal.org,https://alcobendasfutsal.es,https://twitter.com/alcofutsal,https://es-la.facebook.com/alcofutsal/,,,645254331,,,MANUEL VAZQUEZ PALOMO,https://www.rffm.es/fichaclub/17892737,2026-08-19T06:46:27.466190+00:00
17920548,CLUB DEPORTIVO ELEMENTAL MALVAR (FS),/pnfg/pimg/Clubes/00100_0011905705_8813c64e_91da_476a_8390_ab858d6503d1.jpeg,DELEGACIÓN DE ARGANDA,,G87829776,"C/ COMPRENSIÓN, 16",Arganda Del Rey,Madrid,28500,"C/ COMPRENSIÓN, 16",Arganda Del Rey,Madrid,28500,RUBEN ACICOLLA CUESTA,D.,futbolsala@colegiomalvar.com,,,,,,918759463 - 615865770,,,JAVIER LAZARO CARRASCO,https://www.rffm.es/fichaclub/17920548,2026-08-19T06:46:28.498705+00:00
17920896,C.D.E. MEJORSALA (FS),/pnfg/pimg/Clubes/00100_0011593821_ESCUDO.png,DELEGACIÓN DE ARGANDA,,G87807467,"C/ FRANCISCO DE GOYA, 16 -1ºB",Mejorada Del Campo,Madrid,28840,"C/ FRANCISCO DE GOYA, 16 1ºB",Mejorada Del Campo,Madrid,28840,MIGUEL ANGEL PLAZA SOLÍS,D.,cdemejorsala@gmail.com,,@mejorsala,Escuela Mejorsala,,@mejorsala,606137754 - 686784401,,,*MIGUEL ANGEL PLAZA SOLIS,https://www.rffm.es/fichaclub/17920896,2026-08-19T06:46:28.919732+00:00
17953773,C.D.E. FUENLABRADA FUTBOL SALA (FS),/pnfg/pimg/Clubes/00100_0012155770_3f6870fa_7e7b_452d_aad4_a8297489831d.png,DELEGACIÓN DE FUENLABRADA,,G88132303,C/ CASTILLA LA VIEJA 13,Fuenlabrada,Madrid,28941,C/ CASTILLA LA VIEJA 13,Fuenlabrada,Madrid,28941,MIRIAM SÁNCHEZ PEÑA,Dª,fuenlabradafs@gmail.com,www.fuenlabradafs.com,@fuenlabradafs,Fuenlabrada Fútbol Sala,,@fuenlabradafs,655174574 - 689130311,,,MIRIAM SANCHEZ PEÑA,https://www.rffm.es/fichaclub/17953773,2026-08-19T06:46:30.164927+00:00
17953812,CDE EXTINTORES LA UNION VEGA FUTSAL (FS),/pnfg/pimg/Clubes/00100_0011585124_Escudo_.jpg,DELEGACIÓN DE PINTO,,G88136908,"AV. DE LOS ABOGADOS DE ATOCHA, 17",San Martín De La Vega,Madrid,28330,"AV. DE LOS ABOGADOS DE ATOCHA, 17",San Martín De La Vega,Madrid,28330,ALVARO ISIDRO ALPUENTE NORIEGA,D.,lavegafutsalsmv@gmail.com,,,,,,649919086,,,ALVARO ISIDRO ALPUENTE NORIEGA,https://www.rffm.es/fichaclub/17953812,2026-08-19T06:46:30.221946+00:00
17953970,C.D.B. MORALZARZAL FUTSAL (FS),/pnfg/pimg/Clubes/00100_0012158637_escudo_club_positivo.png,DELEGACIÓN DE GALAPAGAR,,G88033048,C/ DEL HUERTO Nº6,Moralzarzal,Madrid,28611,C/ DEL HUERTO Nº6,Moralzarzal,Madrid,28611,IGNACIO FERNÁNDEZ IBAÑEZ,D.,cdmoralzarzalfutsal@gmail.com,www.moralzarzalfutbolsala.es,https://twitter.com/MoralFutsal,https://www.facebook.com/moralzarzalfutbolsala,,https://www.instagram.com/moralfutsal/,639183116 - 687785975,,,IGNACIO CARLOS FERNÁNDEZ IBÁÑEZ,https://www.rffm.es/fichaclub/17953970,2026-08-19T06:46:31.092948+00:00
17953978,C.D.E. ALARO DEPORTIVA (FS),/pnfg/pimg/Clubes/00100_0012155441_ALARO_FC.png,DELEGACIÓN DE ALCOBENDAS,,G88038252,"C/ AYERBE, 17",Madrid,Madrid,28042,CALLE RONDA DEL ARROYO 12,Paracuellos De Jarama,Madrid,28862,MANUEL BELCHÍ ALONSO,D.,escueladeportivalaro@gmail.com,,,,,alarodeportiva,687255105 - 608531658,,,***JESUS BELCHÍ TENDERO,https://www.rffm.es/fichaclub/17953978,2026-08-19T06:46:31.289676+00:00
17961344,C.D. EDUCA & PLAY (FS),/pnfg/pimg/Clubes/00100_0012156634_Captura_de_pantalla_2026_06_02_111600.png,DELEGACIÓN VALDEBERNARDO,,G87505020,C/ BRETON DE LOS HERREROS 6,Madrid,Madrid,28013,"C/ BRETÓN DE LOS HERREROS, 6",Madrid,Madrid,28003,JOSÉ CARLOS RODRÍGUEZ SOLANA,D.,info@educandplay.es,www.educandplay.es,,,,,607995833,,,JOSÉ CARLOS RODRÍGUEZ SOLANA,https://www.rffm.es/fichaclub/17961344,2026-08-19T06:46:31.381409+00:00
17961415,C.S.D. PARQUE DE LISBOA FUTSAL (FS),/pnfg/pimg/Clubes/00100_0011730788_escudo_futsal.jpeg,DELEGACIÓN DE ALCORCÓN,,G88076583,AVDA DE LISBOA 15,Alcorcón,Madrid,28924,AVDA DE LISBOA 15,Alcorcón,Madrid,28924,JOSÉ MANUEL RUBIO GARCÍA,D.,futsal@parquelisboa.com,,,,,,916100085 - 647488202,,,LUIS MIGUEL NIETO GARCIA,https://www.rffm.es/fichaclub/17961415,2026-08-19T06:46:31.386058+00:00
1799,CLUB SECCION DEPORTIVA DEL POZO,/pnfg/pimg/Clubes/00100_0011685159_IMG_20190913_WA0008.jpg,DELEGACIÓN VALDEBERNARDO,,G88597141,"AVDA. DE LAS GLORIETAS, 19",Madrid,Madrid,28053,Asociación de vecinos del Pozo. Avenida Glorietas 19-21,Madrid,Madrid,28053,FCO. JAVIER PIÑERO IZQUIERDO,D.,sdpozosport@gmail.com,https://www.sdpozo.com,@sdpozoport,,,@sdpozoport,697 59 89 90 - 627 49 57 54,,,FRANCISCO JAVIER PIÑERO IZQUIERDO,https://www.rffm.es/fichaclub/1799,2026-08-19T06:46:31.643686+00:00
1798,CLUB VILLACONEJOS,/pnfg/pimg/Clubes/00100_0012140781_1_C.D._Villaconejos.png,DELEGACIÓN DE ARANJUEZ,,G80362957,"PRINCIPE, 16",Villaconejos,Madrid,28360,"Concepción García Roble, 25",Villaconejos,Madrid,28360,,,cdvillaconejos@gmail.com,cdvillaconejos.ffmadrid.org,,,,,687774780 - 654536877,,,JOSE FRANCISCO RODRIGUEZ SANCHEZ,https://www.rffm.es/fichaclub/1798,2026-08-19T06:46:31.650604+00:00
17990691,C.D. LOPE DE VEGA (FS),/pnfg/pimg/Clubes/00100_0012168000_ESCUDO_LOPE.png,DELEGACIÓN DE ALCALÁ DE HENARES,,G82776113,C/ LUIS DE MEDINA 12,Alcalá De Henares,Madrid,28805,C/ LUIS DE MEDINA 12,Alcalá De Henares,Madrid,28805,NATALIA R. CONSUL RAMIREZ,D.,cdlopedevega@yahoo.es,,,,,,669309474 - 918892021,918892021,,NATALIA RAQUEL CONSUL RAMIREZ,https://www.rffm.es/fichaclub/17990691,2026-08-19T06:46:31.928810+00:00
18097339,FUTBOL SALA PARLA (FS),/pnfg/pimg/Clubes/00100_0000004293_PARLA.jpg,DELEGACIÓN DE PARLA,,G83678656,"C/ TRECE ROSAS, 6 -2ºD",Parla,Madrid,28981,"C/ TRECE ROSAS, 6 -2ºD",Parla,Madrid,28981,MANUEL HEREDIA RODRÍGUEZ,D.,manolo19631993@movistar.es,www.clubfutbolsalaparla.com,,,,,630721529,,,MANUEL HEREDIA RODRÍGUEZ,https://www.rffm.es/fichaclub/18097339,2026-08-19T06:46:32.102939+00:00
17992738,C.D.E. COLEGIO ALEMAN DE MADRID (FS),/pnfg/pimg/Clubes/00100_0012155572_Escudo_CD_DSM.png,DELEGACIÓN VALDEBERNARDO,,G88182050,"CALLE PRINCESA, 70, 3º EXT. DERECHA",Madrid,Madrid,28008,"CALLE PRINCESA, 70",Madrid,Madrid,28008,JOSÉ MIGUEL RANNINGER HERNÁNDEZ,D.,info@dsmadrid-sv.org,,,,,,670204095 - 915501826,,,**JOSÉ MIGUEL RANNINGER HERNÁNDEZ,https://www.rffm.es/fichaclub/17992738,2026-08-19T06:46:32.220066+00:00
1810,SAD DUX INTERNACIONAL DE MADRID S.L.,/pnfg/pimg/Clubes/00100_0011013432_E93FFD9B_16F0_4235_8E90_64FCF8E5CF4A.jpeg,CENTRAL R.F.F.M.,,B83794271,"General Lacy, 23",Madrid,Madrid,28045,C/ Petunia 17,Villaviciosa De Odón,Madrid,28670,David Barragán,D.,info@interdemadrid.com,www.interdemadrid.com,,,,,687989482 - 637941628,,,STEPHEN KENNET NEWMAN LOVELL,https://www.rffm.es/fichaclub/1810,2026-08-19T06:46:32.224807+00:00
18104013,C.D.E. LAS MINAS (FS),/pnfg/pimg/Clubes/00100_0012160798_IMG_20221223_WA0001.png,DELEGACIÓN VALDEBERNARDO,,G86553047,"C/ SUECIA, 15",Madrid,Madrid,28022,"C/ SUECIA, 15",Madrid,Madrid,28022,JOSÉ JAVIER ILLANA VICARIA,D.,info@cdelasminas.com,https://www.cdelasminas.com/,,,,@cdelasminas,680691928 - 606966225,,,JOSE JAVIER ILLANA VICARIA,https://www.rffm.es/fichaclub/18104013,2026-08-19T06:46:32.306552+00:00
18113925,CDE INTER GUINDALERA,/pnfg/pimg/Clubes/00100_0000004178_Logo_Inter_Guindalera.jpg,CENTRAL R.F.F.M.,,G88103254,"C/ Conde de Vilches, 23",Madrid,Madrid,28028,"C/ Virgen del Portillo, 23",Madrid,Madrid,28027,ISABEL PARDO,Dª,interguindalera@gmail.com,www.interguindalera.com,,,,,,,,ISABEL CATALINA PARDO SALOR,https://www.rffm.es/fichaclub/18113925,2026-08-19T06:46:32.412388+00:00
18242796,C.D.E. ANDRES SEGOVIA (FS),/pnfg/pimg/Clubes/00100_0012166880_ESCUDO_ORIGINAL_FONDO_BLANCO.png,DELEGACIÓN DE ALCORCÓN,,G88103460,"C/ EMPECINADO, 60",Móstoles,Madrid,28936,"C/ EMPECINADO, 60",Móstoles,Madrid,28936,ADRIÁN RUIZ PONCE,D.,cdandresegovia@gmail.com,,,,,cdandressegovia,655395743,,,ADRIAN RUIZ PONCE,https://www.rffm.es/fichaclub/18242796,2026-08-19T06:46:34.002345+00:00
18244357,C.D.E. DEHESA VILLALBA (FS),/pnfg/pimg/Clubes/00100_0012167974_DEHESA_VILLALBA_LOGO.png,DELEGACIÓN DE GALAPAGAR,,G87014965,"C/ DE LA FUENTE, 25",Collado Villalba,Madrid,28400,C/ LA FUENTE 25,Collado Villalba,Madrid,28400,,,directivacdedehesavillalba@gmail.com,,CDEDehesaVilla1,C D E Dehesa Villalba,,cdedehesavillalba,600945950 - 635096494 - 637857336,,,ADRIAN HUGO LOUREIRO HERNANDEZ,https://www.rffm.es/fichaclub/18244357,2026-08-19T06:46:34.284324+00:00
1842,C.F. LICEO SPORT,/pnfg/pimg/Clubes/00100_0000047722_1842_LICEO%20SPORT.jpg,DELEGACIÓN DE GALAPAGAR,,G82651597,"PLAZA DEL LICEO, 1",0,Madrid,28043,"SARASATE, 31 3º A",Majadahonda,Madrid,28222,LUIS PASTOR DENESVRE,D.,cfliceosport@gmail.com,,,,,,916619838 - 629641585 - 608347185&nbsp;-&nbsp;&nbsp;669449932,,,LUIS PASTOR DENESVRE,https://www.rffm.es/fichaclub/1842,2026-08-19T06:46:34.467323+00:00
18611624,C.D.E. DEPORTIVO MADRID FUTSAL (FS),/pnfg/pimg/Clubes/00100_0011583418_ESCUDO_DEPORTIVO_VERSION_VIC.jpg,DELEGACIÓN COTORRUELO,,G88181870,"CALLE CAMPOTEJAR, 27 6B",Madrid,Madrid,28041,"CALLE BRAILLE, 1, 3D",Madrid,Madrid,28041,Silvia Planelles,,deportivomfutsal@gmail.com,deportivomadridfutsal.es,@FutsalDeportivo,https://es-la.facebook.com/depormadrid/,,@deportivomadridfutsal,722212001 - 627944970 - 677086105,,,SILVIA PLANELLES HUECAS,https://www.rffm.es/fichaclub/18611624,2026-08-19T06:46:34.768876+00:00
18466815,CLUB DE FUTBOL RAYO MANZANARES (FS),/pnfg/pimg/Clubes/00100_0000011128_escudo_rayo_manzanares.jpg,DELEGACIÓN DE GALAPAGAR,,G16889040,C/ DEL PARQUE,Manzanares El Real,Madrid,28410,"Santillana del Lago, 8",Manzanares El Real,Madrid,28410,GUILLERMO FELIPE JIMENEZ MENDEZ,D.,guillermofelipejimenezmendez@gmail.com,,,C.F. Rayo Manzanares,,,620102959,,,GUILLERMO FELIPE JIMENEZ MENDEZ,https://www.rffm.es/fichaclub/18466815,2026-08-19T06:46:34.961668+00:00
18584524,C.D.E. VIRGEN DEL CERRO FUTSAL (FS),/pnfg/pimg/Clubes/00100_0000012040_77276.jpg,DELEGACIÓN VALDEBERNARDO,,G88466735,"CALLE PARADINAS, 10 2º IZQUIERDA.",Madrid,Madrid,28005,"CALLE PARADINAS, 10 2ºI",Madrid,Madrid,28005,JAVIER GARCIA GUTIERREZ,D.,futsalvirgendelcerro@gmail.com,,,,,cde Virgen del cerro,639564607,,,JAVIER GARCIA GUTIERREZ,https://www.rffm.es/fichaclub/18584524,2026-08-19T06:46:35.458851+00:00
18629917,CDB SPORTING LAS AGUILAS DE MADRID (FS),/pnfg/pimg/Clubes/00100_0011611215_Logo.png,DELEGACIÓN COTORRUELO,,G09690199,AVDA. DE LAS AGUILAS 90,Madrid,Madrid,28044,CALLE MAQUEDA 52,Madrid,Madrid,28044,JUAN MANUEL GALLEGO RAEZ,D.,futsalsportinglasaguilas@gmail.com,,,,,,699200753 - 635639258,,,JUAN MANUEL GALLEGO RAEZ,https://www.rffm.es/fichaclub/18629917,2026-08-19T06:46:35.771986+00:00
1864,F.C. INTER DEL PILAR,/pnfg/pimg/Clubes/00100_0000041608_1864-interpilarescudo.gif,DELEGACIÓN DE ALCOBENDAS,,G88582077,"TABLADA, 43 BAJO-10",Madrid,Madrid,28039,"TABLADA, 43 Bajo-10",Madrid,Madrid,28039,OSCAR LOPEZ GONZALEZ,D.,pacogon1977@hotmail.com,http://fcinterdelpilar.es/,twitter.com/fcinterdelpilar,facebook.com/fcinterdelpilar/,,instagram.com/fcinterdelpilar/,627707295 - 635408773,,,OSCAR LOPEZ GONZALEZ,https://www.rffm.es/fichaclub/1864,2026-08-19T06:46:36.429145+00:00
1888,C.D. ALPEDRETE,/pnfg/pimg/Clubes/00100_0011658694_COLOR.png,DELEGACIÓN DE GALAPAGAR,,G80105844,"C/ de las Cerquillas, 5",Alpedrete,Madrid,28430,Campo de Futbol S/N,Alpedrete,Madrid,28430,Club Deportivo Alpedrete,D.,info@cdalpedrete.com,www.cdalpedrete.com,,,,,609346768 - 686369941,,,CARLOS LOPEZ ARTERO,https://www.rffm.es/fichaclub/1888,2026-08-19T06:46:36.697188+00:00
19254906,C.D.E. SAN JOSE DE VALDERAS (FS),/pnfg/pimg/Clubes/00100_0012155576_ORIGINAL_VECTOR_1.png,DELEGACIÓN DE ALCORCÓN,,G87635280,"CALLE OSLO, 9",Alcorcón,Madrid,28922,"CALLE OSLO, 9 2C",Alcorcón,Madrid,28922,FERNANDO OCIO BARBOSA,D.,info.valderasfs@gmail.com,https://valderasfs.es,https://twitter.com/valderas_fs?s=20,https://www.facebook.com/profile.php?id=100092493452749,,https://www.instagram.com/valderas_fs/?hl=es,696112071,,,FERNANDO OCIO BARBOSA,https://www.rffm.es/fichaclub/19254906,2026-08-19T06:46:36.922900+00:00
